20200301, Dallas/Fort Worth, TX, El Paso, TX, 0
20200326, Las Vegas, NV, El Paso, TX, 1
20200326, Las Vegas, NV, El Paso, TX, 1
20200326, Los Angeles, CA, El Paso, TX, 0
20200326, Los Angeles, CA, El Paso, TX, 0
20200326, Phoenix, AZ, El Paso, TX, 0
20200326, Phoenix, AZ, El Paso, TX, 0
20200326, San Diego, CA, El Paso, TX, 1
20200326, San Antonio, TX, El Paso, TX, 0
20200326, San Antonio, TX, El Paso, TX, 0
20200326, Houston, TX, El Paso, TX, 1
20200326, Houston, TX, El Paso, TX, 1
20200326, Houston, TX, El Paso, TX, 1
20200326, Phoenix, AZ, El Paso, TX, 1
20200326, Phoenix, AZ, El Paso, TX, 0
20200326, Phoenix, AZ, El Paso, TX, 0
20200326, Phoenix, AZ, El Paso, TX, 0
20200326, Dallas/Fort Worth, TX, El Paso, TX, 0
20200326, Dallas/Fort Worth, TX, El Paso, TX, 0
20200326, Dallas/Fort Worth, TX, El Paso, TX, 1
20200326, Dallas/Fort Worth, TX, El Paso, TX, 0
20200326, Denver, CO, El Paso, TX, 1
20200326, Dallas/Fort Worth, TX, El Paso, TX, 1
20200326, Atlanta, GA, El Paso, TX, 0
20200326, Atlanta, GA, El Paso, TX, 1
20200326, Houston, TX, El Paso, TX, 0
20200326, Chicago, IL, El Paso, TX, 1
20200326, Chicago, IL, El Paso, TX, 0
20200326, Denver, CO, El Paso, TX, 0
20200326, Denver, CO, El Paso, TX, 1
20200326, Houston, TX, El Paso, TX, 1
20200327, Dallas/Fort Worth, TX, El Paso, TX, 1
20200327, Dallas/Fort Worth, TX, El Paso, TX, 1
20200327, Las Vegas, NV, El Paso, TX, 1
20200327, Phoenix, AZ, El Paso, TX, 0
20200327, Phoenix, AZ, El Paso, TX, 0
20200327, San Diego, CA, El Paso, TX, 1
20200327, San Antonio, TX, El Paso, TX, 1
20200327, San Antonio, TX, El Paso, TX, 0
20200327, Dallas/Fort Worth, TX, El Paso, TX, 0
20200327, Atlanta, GA, El Paso, TX, 1
20200327, Atlanta, GA, El Paso, TX, 0
20200327, Houston, TX, El Paso, TX, 1
20200327, Chicago, IL, El Paso, TX, 0
20200327, Chicago, IL, El Paso, TX, 0
20200327, Houston, TX, El Paso, TX, 0
20200327, Denver, CO, El Paso, TX, 1
20200327, Denver, CO, El Paso, TX, 1
20200327, Houston, TX, El Paso, TX, 1
20200327, Dallas/Fort Worth, TX, El Paso, TX, 1
20200327, Dallas/Fort Worth, TX, El Paso, TX, 1
20200327, Phoenix, AZ, El Paso, TX, 0
20200327, Chicago, IL, El Paso, TX, 0
20200327, Austin, TX, El Paso, TX, 1
20200327, Austin, TX, El Paso, TX, 0
20200327, Dallas, TX, El Paso, TX, 0
20200327, Dallas, TX, El Paso, TX, 1
20200327, Dallas, TX, El Paso, TX, 0
20200327, Dallas, TX, El Paso, TX, 0
20200327, Denver, CO, El Paso, TX, 0
20200327, Houston, TX, El Paso, TX, 0
20200327, Houston, TX, El Paso, TX, 0
20200327, Houston, TX, El Paso, TX, 0
20200327, Las Vegas, NV, El Paso, TX, 0
20200327, Las Vegas, NV, El Paso, TX, 1
20200327, Los Angeles, CA, El Paso, TX, 0
20200327, Los Angeles, CA, El Paso, TX, 1
20200327, Houston, TX, El Paso, TX, 0
20200327, Houston, TX, El Paso, TX, 1
20200327, Phoenix, AZ, El Paso, TX, 0
20200327, Phoenix, AZ, El Paso, TX, 1
20200327, Phoenix, AZ, El Paso, TX, 0
20200327, Phoenix, AZ, El Paso, TX, 0
20200327, Dallas/Fort Worth, TX, El Paso, TX, 0
20200327, Dallas/Fort Worth, TX, El Paso, TX, 0
20200327, Dallas/Fort Worth, TX, El Paso, TX, 1
20200327, Dallas/Fort Worth, TX, El Paso, TX, 0
20200328, Dallas/Fort Worth, TX, El Paso, TX, 1
20200328, Houston, TX, El Paso, TX, 1
20200328, Chicago, IL, El Paso, TX, 0
20200328, Phoenix, AZ, El Paso, TX, 0
20200328, Phoenix, AZ, El Paso, TX, 0
20200328, Phoenix, AZ, El Paso, TX, 0
20200328, Phoenix, AZ, El Paso, TX, 0
20200328, Dallas/Fort Worth, TX, El Paso, TX, 0
20200328, Dallas/Fort Worth, TX, El Paso, TX, 0
20200328, Dallas/Fort Worth, TX, El Paso, TX, 1
20200328, Dallas/Fort Worth, TX, El Paso, TX, 0
20200328, Atlanta, GA, El Paso, TX, 0
20200328, Atlanta, GA, El Paso, TX, 0
20200328, Houston, TX, El Paso, TX, 1
20200328, Houston, TX, El Paso, TX, 0
20200328, Chicago, IL, El Paso, TX, 0
20200328, San Antonio, TX, El Paso, TX, 0
20200328, Houston, TX, El Paso, TX, 0
20200328, Houston, TX, El Paso, TX, 1
20200328, Denver, CO, El Paso, TX, 1
20200328, Dallas/Fort Worth, TX, El Paso, TX, 1
20200328, Phoenix, AZ, El Paso, TX, 0
20200328, Dallas/Fort Worth, TX, El Paso, TX, 1
20200328, Austin, TX, El Paso, TX, 1
20200328, Austin, TX, El Paso, TX, 1
20200328, Dallas, TX, El Paso, TX, 0
20200328, Dallas, TX, El Paso, TX, 1
20200328, Dallas, TX, El Paso, TX, 1
20200328, Dallas, TX, El Paso, TX, 0
20200328, Denver, CO, El Paso, TX, 1
20200328, Houston, TX, El Paso, TX, 0
20200328, Las Vegas, NV, El Paso, TX, 0
20200328, Las Vegas, NV, El Paso, TX, 1
20200328, Los Angeles, CA, El Paso, TX, 1
20200328, Phoenix, AZ, El Paso, TX, 0
20200328, Phoenix, AZ, El Paso, TX, 0
20200328, Chicago, IL, El Paso, TX, 0
20200329, Dallas/Fort Worth, TX, El Paso, TX, 0
20200329, Dallas/Fort Worth, TX, El Paso, TX, 0
20200329, San Diego, CA, El Paso, TX, 0
20200329, San Antonio, TX, El Paso, TX, 0
20200329, San Antonio, TX, El Paso, TX, 0
20200329, San Antonio, TX, El Paso, TX, 0
20200329, Dallas/Fort Worth, TX, El Paso, TX, 1
20200329, Dallas/Fort Worth, TX, El Paso, TX, 0
20200329, Phoenix, AZ, El Paso, TX, 1
20200329, Atlanta, GA, El Paso, TX, 1
20200329, Atlanta, GA, El Paso, TX, 0
20200329, Chicago, IL, El Paso, TX, 0
20200329, Houston, TX, El Paso, TX, 1
20200329, Phoenix, AZ, El Paso, TX, 0
20200329, Phoenix, AZ, El Paso, TX, 0
20200329, Phoenix, AZ, El Paso, TX, 0
20200329, Phoenix, AZ, El Paso, TX, 0
20200329, Dallas/Fort Worth, TX, El Paso, TX, 0
20200329, Dallas/Fort Worth, TX, El Paso, TX, 0
20200329, Dallas/Fort Worth, TX, El Paso, TX, 0
20200329, Dallas/Fort Worth, TX, El Paso, TX, 1
20200329, Denver, CO, El Paso, TX, 1
20200329, Denver, CO, El Paso, TX, 1
20200329, Dallas/Fort Worth, TX, El Paso, TX, 0
20200329, Houston, TX, El Paso, TX, 1
20200329, Houston, TX, El Paso, TX, 1
20200329, Chicago, IL, El Paso, TX, 1
20200329, Chicago, IL, El Paso, TX, 1
20200329, Austin, TX, El Paso, TX, 0
20200329, Austin, TX, El Paso, TX, 0
20200329, Austin, TX, El Paso, TX, 0
20200329, Dallas, TX, El Paso, TX, 0
20200329, Dallas, TX, El Paso, TX, 0
20200329, Dallas, TX, El Paso, TX, 0
20200329, Dallas, TX, El Paso, TX, 0
20200329, Houston, TX, El Paso, TX, 0
20200329, Houston, TX, El Paso, TX, 1
20200329, Houston, TX, El Paso, TX, 0
20200329, Las Vegas, NV, El Paso, TX, 1
20200329, Las Vegas, NV, El Paso, TX, 1
20200329, Las Vegas, NV, El Paso, TX, 1
20200329, Los Angeles, CA, El Paso, TX, 0
20200329, Phoenix, AZ, El Paso, TX, 0
20200329, Houston, TX, El Paso, TX, 0
20200330, Dallas/Fort Worth, TX, El Paso, TX, 1
20200330, Dallas/Fort Worth, TX, El Paso, TX, 0
20200330, Las Vegas, NV, El Paso, TX, 1
20200330, Austin, TX, El Paso, TX, 0
20200330, Austin, TX, El Paso, TX, 0
20200330, Dallas, TX, El Paso, TX, 1
20200330, Dallas, TX, El Paso, TX, 1
20200330, Dallas, TX, El Paso, TX, 1
20200330, Dallas, TX, El Paso, TX, 0
20200330, Denver, CO, El Paso, TX, 0
20200330, Atlanta, GA, El Paso, TX, 1
20200330, Atlanta, GA, El Paso, TX, 0
20200330, Dallas/Fort Worth, TX, El Paso, TX, 0
20200330, Houston, TX, El Paso, TX, 1
20200330, Chicago, IL, El Paso, TX, 1
20200330, Chicago, IL, El Paso, TX, 0
20200330, Houston, TX, El Paso, TX, 0
20200330, Houston, TX, El Paso, TX, 0
20200330, Houston, TX, El Paso, TX, 0
20200330, Las Vegas, NV, El Paso, TX, 1
20200330, Las Vegas, NV, El Paso, TX, 0
20200330, Los Angeles, CA, El Paso, TX, 0
20200330, Los Angeles, CA, El Paso, TX, 1
20200330, Phoenix, AZ, El Paso, TX, 0
20200330, Phoenix, AZ, El Paso, TX, 1
20200330, San Diego, CA, El Paso, TX, 1
20200330, San Antonio, TX, El Paso, TX, 1
20200330, San Antonio, TX, El Paso, TX, 0
20200330, Houston, TX, El Paso, TX, 1
20200330, Houston, TX, El Paso, TX, 0
20200330, Dallas/Fort Worth, TX, El Paso, TX, 1
20200330, Dallas/Fort Worth, TX, El Paso, TX, 1
20200330, Phoenix, AZ, El Paso, TX, 1
20200330, Houston, TX, El Paso, TX, 1
20200330, Chicago, IL, El Paso, TX, 1
20200330, Houston, TX, El Paso, TX, 1
20200330, Phoenix, AZ, El Paso, TX, 0
20200330, Phoenix, AZ, El Paso, TX, 0
20200330, Phoenix, AZ, El Paso, TX, 0
20200330, Phoenix, AZ, El Paso, TX, 0
20200330, Dallas/Fort Worth, TX, El Paso, TX, 0
20200330, Dallas/Fort Worth, TX, El Paso, TX, 0
20200330, Dallas/Fort Worth, TX, El Paso, TX, 0
20200330, Dallas/Fort Worth, TX, El Paso, TX, 1
20200330, Denver, CO, El Paso, TX, 1
20200331, Dallas/Fort Worth, TX, El Paso, TX, 1
20200331, Dallas/Fort Worth, TX, El Paso, TX, 0
20200331, Dallas/Fort Worth, TX, El Paso, TX, 1
20200331, Phoenix, AZ, El Paso, TX, 1
20200331, Houston, TX, El Paso, TX, 1
20200331, Chicago, IL, El Paso, TX, 0
20200331, Houston, TX, El Paso, TX, 1
20200331, Phoenix, AZ, El Paso, TX, 1
20200331, Phoenix, AZ, El Paso, TX, 0
20200331, Phoenix, AZ, El Paso, TX, 1
20200331, Phoenix, AZ, El Paso, TX, 1
20200331, Dallas/Fort Worth, TX, El Paso, TX, 0
20200331, Dallas/Fort Worth, TX, El Paso, TX, 0
20200331, Dallas/Fort Worth, TX, El Paso, TX, 0
20200331, Dallas/Fort Worth, TX, El Paso, TX, 1
20200331, Houston, TX, El Paso, TX, 1
20200331, Chicago, IL, El Paso, TX, 0
20200331, Chicago, IL, El Paso, TX, 1
20200331, Austin, TX, El Paso, TX, 1
20200331, Austin, TX, El Paso, TX, 0
20200331, Dallas, TX, El Paso, TX, 1
20200331, Dallas, TX, El Paso, TX, 1
20200331, Dallas, TX, El Paso, TX, 0
20200331, Dallas, TX, El Paso, TX, 0
20200331, Denver, CO, El Paso, TX, 0
20200331, Houston, TX, El Paso, TX, 0
20200331, Houston, TX, El Paso, TX, 0
20200331, Houston, TX, El Paso, TX, 1
20200331, Las Vegas, NV, El Paso, TX, 1
20200331, Las Vegas, NV, El Paso, TX, 0
20200331, Los Angeles, CA, El Paso, TX, 0
20200331, Los Angeles, CA, El Paso, TX, 1
20200331, Phoenix, AZ, El Paso, TX, 0
20200331, Phoenix, AZ, El Paso, TX, 1
20200331, San Diego, CA, El Paso, TX, 1
20200331, San Antonio, TX, El Paso, TX, 1
20200331, San Antonio, TX, El Paso, TX, 0
20200331, Houston, TX, El Paso, TX, 1
20200331, Houston, TX, El Paso, TX, 1
20200331, Dallas/Fort Worth, TX, El Paso, TX, 1
20200331, Dallas/Fort Worth, TX, El Paso, TX, 1
20200331, Atlanta, GA, El Paso, TX, 1
20200331, Atlanta, GA, El Paso, TX, 1
20200331, Denver, CO, El Paso, TX, 1
